Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
152,Camarillo,Central Coast Valleys,8/8/2018,2000,220,0.00,Y,0.00, ,0, ,2.2, ,23.2,Y,76,Y,18.7,Y,0.6, ,211, ,26.1, 
152,Camarillo,Central Coast Valleys,8/8/2018,2100,220,0.00,Y,0.00, ,0, ,2.2, ,21.4,Y,88,Y,19.2,Y,1.3, ,228, ,25.4, 
152,Camarillo,Central Coast Valleys,8/8/2018,2200,220,0.00, ,0.00, ,0, ,2.2, ,20.0, ,92, ,18.8, ,1.0, ,238, ,24.7, 
152,Camarillo,Central Coast Valleys,8/8/2018,2300,220,0.00, ,0.00, ,0, ,2.1, ,19.3, ,94, ,18.2, ,0.8, ,222, ,24.1, 
152,Camarillo,Central Coast Valleys,8/8/2018,2400,220,0.00, ,0.00, ,0, ,2.1, ,18.9, ,97, ,18.4, ,0.9, ,241, ,23.5, 
152,Camarillo,Central Coast Valleys,8/9/2018,0100,221,0.00, ,0.00, ,0, ,2.1, ,18.8, ,98, ,18.5, ,1.1, ,233, ,23.1, 
152,Camarillo,Central Coast Valleys,8/9/2018,0200,221,0.00, ,0.00, ,0, ,2.1, ,18.5, ,99, ,18.3, ,1.0, ,275, ,22.8, 
152,Camarillo,Central Coast Valleys,8/9/2018,0300,221,0.00, ,0.00, ,0, ,2.1, ,18.3, ,99, ,18.1, ,0.8, ,104, ,22.6, 
152,Camarillo,Central Coast Valleys,8/9/2018,0400,221,0.00, ,0.00, ,0, ,2.1, ,18.2, ,99, ,18.0, ,0.9, ,65, ,22.4, 
152,Camarillo,Central Coast Valleys,8/9/2018,0500,221,0.00, ,0.00, ,0, ,2.0, ,18.0, ,99, ,17.8, ,0.9, ,19, ,22.2, 
152,Camarillo,Central Coast Valleys,8/9/2018,0600,221,0.00, ,0.00, ,15, ,2.0, ,17.7, ,99, ,17.6, ,1.1, ,61, ,22.1, 
152,Camarillo,Central Coast Valleys,8/9/2018,0700,221,0.06, ,0.00, ,111, ,2.0, ,17.3, ,99, ,17.2, ,1.3, ,61, ,21.9, 
152,Camarillo,Central Coast Valleys,8/9/2018,0800,221,0.20, ,0.00, ,363, ,2.1, ,18.5, ,98, ,18.1, ,1.0, ,195, ,21.8, 
152,Camarillo,Central Coast Valleys,8/9/2018,0900,221,0.37, ,0.00, ,572, ,2.0, ,21.8, ,78, ,17.8, ,1.0, ,232, ,21.9, 
152,Camarillo,Central Coast Valleys,8/9/2018,1000,221,0.56, ,0.00, ,748, ,1.9, ,27.6, ,51, ,16.4, ,0.9, ,224, ,22.5, 
152,Camarillo,Central Coast Valleys,8/9/2018,1100,221,0.65,Y,0.00, ,854, ,1.9, ,30.0,Y,46,Y,16.9,Y,0.5, ,232, ,23.4, 
152,Camarillo,Central Coast Valleys,8/9/2018,1200,221,0.72,Y,0.00, ,912, ,1.9, ,32.3,Y,40,Y,16.9,Y,0.5, ,240, ,24.2, 
152,Camarillo,Central Coast Valleys,8/9/2018,1300,221,0.76,Y,0.00, ,920, ,2.1, ,31.5,Y,46,Y,18.4,Y,1.7, ,236, ,24.9, 
152,Camarillo,Central Coast Valleys,8/9/2018,1400,221,0.68,Y,0.00, ,845, ,2.2, ,30.5,Y,49,Y,18.7,Y,1.5, ,243, ,25.5, 
152,Camarillo,Central Coast Valleys,8/9/2018,1500,221,0.61, ,0.00, ,756, ,2.1, ,28.5, ,55, ,18.6, ,2.5, ,239, ,26.1, 
152,Camarillo,Central Coast Valleys,8/9/2018,1600,221,0.35, ,0.00, ,460, ,2.1, ,27.4, ,57, ,18.1, ,1.6, ,242, ,26.6, 
152,Camarillo,Central Coast Valleys,8/9/2018,1700,221,0.23, ,0.00, ,323, ,2.1, ,26.8, ,59, ,18.2, ,0.9, ,237, ,26.8, 
152,Camarillo,Central Coast Valleys,8/9/2018,1800,221,0.06, ,0.00, ,75, ,2.0, ,25.3, ,63, ,17.8, ,0.4, ,243, ,26.7, 
152,Camarillo,Central Coast Valleys,8/9/2018,1900,221,0.03,R,0.00, ,17, ,2.1, ,24.3, ,69, ,18.4, ,0.4,I,240, ,26.3, 
152,Camarillo,Central Coast Valleys,8/9/2018,2000,221,0.01,R,0.00, ,0, ,2.1, ,23.4,Y,74,Y,18.5,Y,0.4,I,242, ,25.7, 
152,Camarillo,Central Coast Valleys,8/9/2018,2100,221,0.01,R,0.00, ,0, ,2.1, ,22.4,Y,77,Y,18.2,Y,0.4,I,215, ,25.1, 
152,Camarillo,Central Coast Valleys,8/9/2018,2200,221,0.00,R,0.00, ,0, ,2.1, ,21.7,Y,80,Y,18.1,Y,0.4,I,230, ,24.5, 
152,Camarillo,Central Coast Valleys,8/9/2018,2300,221,0.00,R,0.00, ,0, ,2.1, ,21.6,R,82,R,18.4,R,0.6, ,218, ,24.1, 
152,Camarillo,Central Coast Valleys,8/9/2018,2400,221,0.00,Y,0.00, ,0, ,2.1, ,20.9,Y,86,Y,18.5,Y,1.4, ,240, ,23.7, 
152,Camarillo,Central Coast Valleys,8/10/2018,0100,222,0.00,Y,0.00, ,0, ,2.1, ,20.0,Y,90,Y,18.3,Y,0.6, ,83, ,23.3, 
152,Camarillo,Central Coast Valleys,8/10/2018,0200,222,0.00,Y,0.00, ,0, ,2.1, ,19.7,Y,91,Y,18.1,Y,0.8, ,49, ,23.0, 
152,Camarillo,Central Coast Valleys,8/10/2018,0300,222,0.00,Y,0.00, ,0, ,2.0, ,18.6,Y,93,Y,17.5,Y,0.6, ,144, ,22.6, 
152,Camarillo,Central Coast Valleys,8/10/2018,0400,222,0.00, ,0.00, ,0, ,2.0, ,18.1, ,94, ,17.2, ,1.0, ,58, ,22.3, 
152,Camarillo,Central Coast Valleys,8/10/2018,0500,222,0.00, ,0.00, ,0, ,1.9, ,18.0, ,93, ,16.8, ,0.7, ,113, ,21.9, 
152,Camarillo,Central Coast Valleys,8/10/2018,0600,222,0.00, ,0.00, ,17, ,1.9, ,17.3, ,94, ,16.3, ,0.9, ,74, ,21.6, 
152,Camarillo,Central Coast Valleys,8/10/2018,0700,222,0.07, ,0.00, ,101, ,1.8, ,18.8, ,84, ,16.0, ,1.0, ,76, ,21.3, 
152,Camarillo,Central Coast Valleys,8/10/2018,0800,222,0.26,Y,0.00, ,382, ,1.7, ,23.0,Y,60,Y,14.9,Y,1.1, ,84, ,21.2, 
152,Camarillo,Central Coast Valleys,8/10/2018,0900,222,0.28,Y,0.00, ,391, ,1.5, ,26.9,Y,43,Y,13.1,Y,0.5, ,201, ,21.5, 
152,Camarillo,Central Coast Valleys,8/10/2018,1000,222,0.55,Y,0.00, ,730, ,1.4, ,28.5,Y,37,Y,12.3,Y,0.6, ,241, ,22.1, 
152,Camarillo,Central Coast Valleys,8/10/2018,1100,222,0.65, ,0.00, ,846, ,1.8, ,29.0, ,45, ,16.0, ,0.9, ,258, ,22.9, 
152,Camarillo,Central Coast Valleys,8/10/2018,1200,222,0.69, ,0.00, ,900, ,2.0, ,29.0, ,51, ,17.8, ,0.7, ,280, ,23.9, 
152,Camarillo,Central Coast Valleys,8/10/2018,1300,222,0.71, ,0.00, ,910, ,1.9, ,29.1, ,46, ,16.3, ,1.2, ,261, ,24.8, 
152,Camarillo,Central Coast Valleys,8/10/2018,1400,222,0.62, ,0.00, ,785, ,1.7, ,28.4, ,44, ,15.1, ,1.5, ,265, ,25.7, 
152,Camarillo,Central Coast Valleys,8/10/2018,1500,222,0.60, ,0.00, ,744, ,1.2, ,28.9, ,31, ,10.0, ,1.5, ,271, ,26.4, 
152,Camarillo,Central Coast Valleys,8/10/2018,1600,222,0.45, ,0.00, ,574, ,1.3, ,28.7, ,33, ,11.0, ,1.4, ,258, ,27.0, 
152,Camarillo,Central Coast Valleys,8/10/2018,1700,222,0.23, ,0.00, ,286, ,1.7, ,27.0, ,48, ,15.2, ,1.4, ,248, ,27.4, 
152,Camarillo,Central Coast Valleys,8/10/2018,1800,222,0.11, ,0.00, ,142, ,1.9, ,25.7, ,59, ,17.0, ,0.8, ,250, ,27.3, 
152,Camarillo,Central Coast Valleys,8/10/2018,1900,222,0.04, ,0.00, ,26, ,2.0, ,24.2, ,68, ,17.9, ,1.0, ,237, ,26.9, 
152,Camarillo,Central Coast Valleys,8/10/2018,2000,222,0.01,Y,0.00, ,0, ,2.2, ,23.1,Y,78,Y,19.2,Y,1.2, ,243, ,26.3, 
152,Camarillo,Central Coast Valleys,8/10/2018,2100,222,0.00,Y,0.00, ,0, ,2.2, ,22.5,Y,79,Y,18.7,Y,0.9, ,268, ,25.6, 
152,Camarillo,Central Coast Valleys,8/10/2018,2200,222,0.00,Y,0.00, ,0, ,2.0, ,21.7,Y,79,Y,17.9,Y,0.6, ,244, ,25.0, 
152,Camarillo,Central Coast Valleys,8/10/2018,2300,222,0.00,Y,0.00, ,0, ,2.0, ,20.7,Y,82,Y,17.5,Y,0.8, ,69, ,24.5, 
152,Camarillo,Central Coast Valleys,8/10/2018,2400,222,0.00,Y,0.00, ,0, ,1.9, ,20.4,Y,77,Y,16.4,Y,0.7, ,74, ,24.0, 
152,Camarillo,Central Coast Valleys,8/11/2018,0100,223,0.00,Y,0.00, ,0, ,1.9, ,19.8,Y,81,Y,16.4,Y,0.6, ,107, ,23.6, 
152,Camarillo,Central Coast Valleys,8/11/2018,0200,223,0.00,Y,0.00, ,0, ,1.9, ,19.2,Y,84,Y,16.3,Y,0.6, ,97, ,23.2, 
152,Camarillo,Central Coast Valleys,8/11/2018,0300,223,0.00, ,0.00, ,0, ,1.9, ,17.6, ,94, ,16.7, ,0.6, ,139, ,22.9, 
152,Camarillo,Central Coast Valleys,8/11/2018,0400,223,0.00, ,0.00, ,0, ,1.9, ,17.0, ,96, ,16.3, ,0.5, ,125, ,22.5, 
152,Camarillo,Central Coast Valleys,8/11/2018,0500,223,0.00, ,0.00, ,0, ,1.8, ,16.6, ,97, ,16.1, ,0.5, ,107, ,22.2, 
152,Camarillo,Central Coast Valleys,8/11/2018,0600,223,0.00, ,0.00, ,18, ,1.8, ,16.5, ,98, ,16.1, ,0.6, ,105, ,21.8, 
152,Camarillo,Central Coast Valleys,8/11/2018,0700,223,0.06, ,0.00, ,101, ,1.9, ,17.3, ,95, ,16.4, ,0.8, ,122, ,21.6, 
152,Camarillo,Central Coast Valleys,8/11/2018,0800,223,0.21, ,0.00, ,356, ,2.0, ,19.6, ,86, ,17.1, ,0.8, ,237, ,21.5, 
152,Camarillo,Central Coast Valleys,8/11/2018,0900,223,0.39, ,0.00, ,556, ,1.8, ,24.2, ,61, ,16.1, ,1.4, ,243, ,21.8, 
152,Camarillo,Central Coast Valleys,8/11/2018,1000,223,0.54, ,0.00, ,723, ,2.0, ,26.1, ,58, ,17.3, ,1.5, ,260, ,22.4, 
152,Camarillo,Central Coast Valleys,8/11/2018,1100,223,0.62, ,0.00, ,835, ,2.1, ,27.5, ,56, ,18.0, ,0.6, ,245, ,23.2, 
152,Camarillo,Central Coast Valleys,8/11/2018,1200,223,0.70, ,0.00, ,892, ,1.9, ,28.3, ,50, ,16.9, ,1.5, ,239, ,23.9, 
152,Camarillo,Central Coast Valleys,8/11/2018,1300,223,0.72, ,0.00, ,894, ,2.2, ,27.9, ,58, ,18.8, ,3.0, ,236, ,24.5, 
152,Camarillo,Central Coast Valleys,8/11/2018,1400,223,0.65, ,0.00, ,831, ,2.2, ,27.7, ,59, ,18.9, ,2.1, ,242, ,25.1, 
152,Camarillo,Central Coast Valleys,8/11/2018,1500,223,0.55, ,0.00, ,719, ,2.2, ,27.6, ,60, ,19.1, ,1.7, ,258, ,25.6, 
152,Camarillo,Central Coast Valleys,8/11/2018,1600,223,0.41, ,0.00, ,549, ,2.2, ,26.7, ,63, ,19.2, ,1.9, ,248, ,26.2, 
152,Camarillo,Central Coast Valleys,8/11/2018,1700,223,0.20, ,0.00, ,260, ,2.2, ,25.7, ,68, ,19.3, ,2.5, ,243, ,26.6, 
152,Camarillo,Central Coast Valleys,8/11/2018,1800,223,0.12, ,0.00, ,136, ,2.2, ,24.5, ,72, ,19.0, ,2.3, ,254, ,26.6, 
152,Camarillo,Central Coast Valleys,8/11/2018,1900,223,0.03, ,0.00, ,25, ,2.1, ,22.7, ,75, ,18.0, ,1.7, ,260, ,26.2, 
152,Camarillo,Central Coast Valleys,8/11/2018,2000,223,0.01, ,0.00, ,0, ,1.9, ,21.5, ,74, ,16.7, ,0.8, ,284, ,25.6, 
152,Camarillo,Central Coast Valleys,8/11/2018,2100,223,0.00, ,0.00, ,0, ,1.8, ,20.7, ,75, ,16.1, ,0.5, ,173, ,24.9, 
152,Camarillo,Central Coast Valleys,8/11/2018,2200,223,0.00,Y,0.00, ,0, ,1.9, ,20.2,Y,78,Y,16.3,Y,0.5, ,228, ,24.3, 
152,Camarillo,Central Coast Valleys,8/11/2018,2300,223,0.00,R,0.00, ,0, ,1.9, ,19.5,Y,82,Y,16.4,Y,0.4,I,196, ,23.8, 
152,Camarillo,Central Coast Valleys,8/11/2018,2400,223,0.00,R,0.00, ,0, ,1.8, ,18.6, ,85, ,16.1, ,0.4,I,125, ,23.3, 
152,Camarillo,Central Coast Valleys,8/12/2018,0100,224,0.00,R,0.00, ,0, ,1.8, ,17.9, ,88, ,15.9, ,0.4,I,93, ,22.9, 
152,Camarillo,Central Coast Valleys,8/12/2018,0200,224,0.00, ,0.00, ,0, ,1.8, ,17.5, ,90, ,15.9, ,0.5, ,113, ,22.5, 
152,Camarillo,Central Coast Valleys,8/12/2018,0300,224,0.00, ,0.00, ,0, ,1.8, ,16.6, ,98, ,16.2, ,0.5, ,111, ,22.1, 
152,Camarillo,Central Coast Valleys,8/12/2018,0400,224,0.00, ,0.00, ,0, ,1.8, ,16.4, ,99, ,16.2, ,0.6, ,83, ,21.8, 
152,Camarillo,Central Coast Valleys,8/12/2018,0500,224,0.00, ,0.00, ,0, ,1.8, ,16.4, ,99, ,16.1, ,0.8, ,100, ,21.5, 
152,Camarillo,Central Coast Valleys,8/12/2018,0600,224,0.00, ,0.00, ,19, ,1.8, ,16.5, ,99, ,16.2, ,0.8, ,74, ,21.2, 
152,Camarillo,Central Coast Valleys,8/12/2018,0700,224,0.06, ,0.00, ,103, ,2.0, ,17.5, ,98, ,17.1, ,0.8, ,95, ,20.9, 
152,Camarillo,Central Coast Valleys,8/12/2018,0800,224,0.22, ,0.00, ,386, ,2.1, ,19.5, ,94, ,18.5, ,0.9, ,124, ,20.8, 
152,Camarillo,Central Coast Valleys,8/12/2018,0900,224,0.39, ,0.00, ,591, ,2.1, ,22.3, ,80, ,18.6, ,2.0, ,243, ,21.2, 
152,Camarillo,Central Coast Valleys,8/12/2018,1000,224,0.54, ,0.00, ,749, ,2.2, ,24.6, ,72, ,19.1, ,2.1, ,281, ,21.9, 
152,Camarillo,Central Coast Valleys,8/12/2018,1100,224,0.63, ,0.00, ,847, ,2.2, ,25.5, ,69, ,19.3, ,1.8, ,302, ,22.8, 
152,Camarillo,Central Coast Valleys,8/12/2018,1200,224,0.67, ,0.00, ,915, ,2.3, ,26.3, ,66, ,19.6, ,0.9, ,295, ,23.5, 
152,Camarillo,Central Coast Valleys,8/12/2018,1300,224,0.67, ,0.00, ,899, ,2.3, ,26.6, ,65, ,19.5, ,1.2, ,290, ,24.2, 
152,Camarillo,Central Coast Valleys,8/12/2018,1400,224,0.63, ,0.00, ,862, ,2.2, ,25.8, ,67, ,19.3, ,1.1, ,276, ,24.9, 
152,Camarillo,Central Coast Valleys,8/12/2018,1500,224,0.53, ,0.00, ,752, ,2.2, ,24.6, ,70, ,18.7, ,1.0, ,264, ,25.3, 
152,Camarillo,Central Coast Valleys,8/12/2018,1600,224,0.40, ,0.00, ,594, ,2.1, ,24.0, ,70, ,18.1, ,0.8, ,265, ,25.8, 
152,Camarillo,Central Coast Valleys,8/12/2018,1700,224,0.18, ,0.00, ,271, ,2.0, ,23.2, ,70, ,17.4, ,1.3, ,255, ,26.2, 
152,Camarillo,Central Coast Valleys,8/12/2018,1800,224,0.12, ,0.00, ,151, ,1.9, ,22.2, ,71, ,16.6, ,2.0, ,254, ,26.1, 
152,Camarillo,Central Coast Valleys,8/12/2018,1900,224,0.02, ,0.00, ,25, ,1.9, ,20.7, ,79, ,16.9, ,1.9, ,241, ,25.6, 
152,Camarillo,Central Coast Valleys,8/12/2018,2000,224,0.00, ,0.00, ,0, ,1.9, ,19.8, ,84, ,17.0, ,1.6, ,231, ,24.9, 
152,Camarillo,Central Coast Valleys,8/12/2018,2100,224,0.00, ,0.00, ,0, ,1.9, ,19.1, ,87, ,16.9, ,0.5, ,143, ,24.2, 
152,Camarillo,Central Coast Valleys,8/12/2018,2200,224,0.00, ,0.00, ,0, ,1.9, ,18.2, ,89, ,16.3, ,0.5, ,114, ,23.6, 
152,Camarillo,Central Coast Valleys,8/12/2018,2300,224,0.00, ,0.00, ,0, ,1.8, ,17.5, ,90, ,16.0, ,0.5, ,136, ,23.1, 
152,Camarillo,Central Coast Valleys,8/12/2018,2400,224,0.00, ,0.00, ,0, ,1.8, ,17.0, ,92, ,15.7, ,0.5, ,155, ,22.6, 
152,Camarillo,Central Coast Valleys,8/13/2018,0100,225,0.00, ,0.00, ,0, ,1.8, ,16.7, ,93, ,15.4, ,0.5, ,98, ,22.2, 
152,Camarillo,Central Coast Valleys,8/13/2018,0200,225,0.00, ,0.00, ,0, ,1.8, ,16.8, ,94, ,15.7, ,0.8, ,65, ,21.8, 
152,Camarillo,Central Coast Valleys,8/13/2018,0300,225,0.00, ,0.00, ,0, ,1.8, ,16.6, ,97, ,16.1, ,1.0, ,76, ,21.5, 
152,Camarillo,Central Coast Valleys,8/13/2018,0400,225,0.00, ,0.00, ,0, ,1.8, ,16.3, ,98, ,16.0, ,0.6, ,84, ,21.3, 
152,Camarillo,Central Coast Valleys,8/13/2018,0500,225,0.00, ,0.00, ,0, ,1.9, ,16.7, ,98, ,16.5, ,0.6, ,105, ,21.0, 
152,Camarillo,Central Coast Valleys,8/13/2018,0600,225,0.00, ,0.00, ,17, ,2.0, ,17.5, ,98, ,17.2, ,1.0, ,83, ,20.8, 
152,Camarillo,Central Coast Valleys,8/13/2018,0700,225,0.07, ,0.00, ,120, ,2.0, ,18.1, ,96, ,17.4, ,1.6, ,67, ,20.7, 
152,Camarillo,Central Coast Valleys,8/13/2018,0800,225,0.23, ,0.00, ,398, ,2.0, ,18.9, ,93, ,17.7, ,1.1, ,63, ,20.7, 
152,Camarillo,Central Coast Valleys,8/13/2018,0900,225,0.39, ,0.00, ,617, ,2.0, ,21.5, ,77, ,17.3, ,1.3, ,245, ,21.1, 
152,Camarillo,Central Coast Valleys,8/13/2018,1000,225,0.53, ,0.00, ,775, ,2.1, ,23.9, ,70, ,18.1, ,2.2, ,261, ,21.8, 
152,Camarillo,Central Coast Valleys,8/13/2018,1100,225,0.63, ,0.00, ,881, ,2.2, ,24.6, ,70, ,18.7, ,2.5, ,249, ,22.6, 
152,Camarillo,Central Coast Valleys,8/13/2018,1200,225,0.68, ,0.00, ,938, ,2.2, ,25.0, ,70, ,19.1, ,2.9, ,241, ,23.3, 
152,Camarillo,Central Coast Valleys,8/13/2018,1300,225,0.67, ,0.00, ,938, ,2.2, ,25.1, ,69, ,18.9, ,1.7, ,249, ,24.0, 
152,Camarillo,Central Coast Valleys,8/13/2018,1400,225,0.64, ,0.00, ,881, ,2.1, ,25.0, ,66, ,18.2, ,2.1, ,240, ,24.6, 
152,Camarillo,Central Coast Valleys,8/13/2018,1500,225,0.55, ,0.00, ,773, ,2.1, ,24.9, ,65, ,17.9, ,1.4, ,272, ,25.0, 
152,Camarillo,Central Coast Valleys,8/13/2018,1600,225,0.42, ,0.00, ,599, ,1.9, ,24.8, ,60, ,16.4, ,1.0, ,255, ,25.5, 
152,Camarillo,Central Coast Valleys,8/13/2018,1700,225,0.20, ,0.00, ,275, ,1.8, ,24.6, ,58, ,15.7, ,1.2, ,250, ,26.0, 
152,Camarillo,Central Coast Valleys,8/13/2018,1800,225,0.11, ,0.00, ,144, ,2.0, ,23.7, ,69, ,17.5, ,1.5, ,241, ,25.9, 
152,Camarillo,Central Coast Valleys,8/13/2018,1900,225,0.03, ,0.00, ,25, ,2.1, ,21.7, ,80, ,18.1, ,2.5, ,232, ,25.4, 
152,Camarillo,Central Coast Valleys,8/13/2018,2000,225,0.00, ,0.00, ,0, ,2.1, ,20.5, ,86, ,18.1, ,2.1, ,229, ,24.8, 
152,Camarillo,Central Coast Valleys,8/13/2018,2100,225,0.00, ,0.00, ,0, ,2.0, ,20.3, ,85, ,17.8, ,1.4, ,240, ,24.2, 
152,Camarillo,Central Coast Valleys,8/13/2018,2200,225,0.00, ,0.00, ,0, ,2.0, ,19.9, ,85, ,17.3, ,0.6, ,210, ,23.6, 
152,Camarillo,Central Coast Valleys,8/13/2018,2300,225,0.00, ,0.00, ,0, ,1.9, ,18.6, ,89, ,16.8, ,0.6, ,114, ,23.1, 
152,Camarillo,Central Coast Valleys,8/13/2018,2400,225,0.00, ,0.00, ,0, ,1.9, ,17.7, ,92, ,16.5, ,0.5, ,142, ,22.7, 
152,Camarillo,Central Coast Valleys,8/14/2018,0100,226,0.00, ,0.00, ,0, ,1.8, ,17.2, ,94, ,16.1, ,0.5, ,102, ,22.3, 
152,Camarillo,Central Coast Valleys,8/14/2018,0200,226,0.00, ,0.00, ,0, ,1.8, ,16.9, ,95, ,16.1, ,0.6, ,100, ,21.9, 
152,Camarillo,Central Coast Valleys,8/14/2018,0300,226,0.00, ,0.00, ,0, ,1.8, ,16.4, ,95, ,15.7, ,0.6, ,102, ,21.6, 
152,Camarillo,Central Coast Valleys,8/14/2018,0400,226,0.00, ,0.00, ,0, ,1.8, ,16.0, ,96, ,15.4, ,0.5, ,102, ,21.2, 
152,Camarillo,Central Coast Valleys,8/14/2018,0500,226,0.00, ,0.00, ,0, ,1.8, ,16.2, ,96, ,15.6, ,0.7, ,87, ,20.9, 
152,Camarillo,Central Coast Valleys,8/14/2018,0600,226,0.00, ,0.00, ,14, ,1.8, ,16.7, ,94, ,15.8, ,0.8, ,72, ,20.7, 
152,Camarillo,Central Coast Valleys,8/14/2018,0700,226,0.07, ,0.00, ,116, ,1.9, ,18.1, ,91, ,16.7, ,1.1, ,78, ,20.6, 
152,Camarillo,Central Coast Valleys,8/14/2018,0800,226,0.24, ,0.00, ,400, ,2.0, ,20.5, ,84, ,17.6, ,1.3, ,100, ,20.6, 
152,Camarillo,Central Coast Valleys,8/14/2018,0900,226,0.40, ,0.00, ,605, ,2.1, ,22.4, ,76, ,17.9, ,1.3, ,234, ,20.9, 
152,Camarillo,Central Coast Valleys,8/14/2018,1000,226,0.54, ,0.00, ,767, ,2.0, ,24.0, ,69, ,17.9, ,1.9, ,237, ,21.6, 
152,Camarillo,Central Coast Valleys,8/14/2018,1100,226,0.62, ,0.00, ,883, ,2.1, ,25.0, ,67, ,18.4, ,1.7, ,253, ,22.6, 
152,Camarillo,Central Coast Valleys,8/14/2018,1200,226,0.67, ,0.00, ,932, ,2.2, ,25.2, ,67, ,18.7, ,1.3, ,253, ,23.4, 
152,Camarillo,Central Coast Valleys,8/14/2018,1300,226,0.66, ,0.00, ,938, ,2.1, ,24.9, ,67, ,18.3, ,1.4, ,260, ,24.2, 
152,Camarillo,Central Coast Valleys,8/14/2018,1400,226,0.63, ,0.00, ,863, ,2.0, ,24.8, ,64, ,17.6, ,1.6, ,258, ,25.0, 
152,Camarillo,Central Coast Valleys,8/14/2018,1500,226,0.55, ,0.00, ,766, ,1.9, ,25.2, ,60, ,16.9, ,1.4, ,237, ,25.6, 
152,Camarillo,Central Coast Valleys,8/14/2018,1600,226,0.44, ,0.00, ,604, ,1.8, ,25.1, ,57, ,15.9, ,1.9, ,241, ,26.3, 
152,Camarillo,Central Coast Valleys,8/14/2018,1700,226,0.20, ,0.00, ,275, ,1.9, ,24.8, ,60, ,16.3, ,1.1, ,255, ,26.7, 
152,Camarillo,Central Coast Valleys,8/14/2018,1800,226,0.11, ,0.00, ,147, ,2.0, ,23.2, ,70, ,17.5, ,1.4, ,272, ,26.6, 
152,Camarillo,Central Coast Valleys,8/14/2018,1900,226,0.02, ,0.00, ,26, ,2.0, ,21.3, ,80, ,17.7, ,1.6, ,265, ,26.2, 
152,Camarillo,Central Coast Valleys,8/14/2018,2000,226,0.00, ,0.00, ,0, ,2.0, ,20.4, ,83, ,17.3, ,0.9, ,242, ,25.5, 
152,Camarillo,Central Coast Valleys,8/14/2018,2100,226,0.00, ,0.00, ,0, ,2.0, ,19.7, ,85, ,17.1, ,0.4, ,112, ,24.8, 
152,Camarillo,Central Coast Valleys,8/14/2018,2200,226,0.00,R,0.00, ,0, ,1.9, ,18.7, ,88, ,16.7, ,0.4,I,108, ,24.2, 
152,Camarillo,Central Coast Valleys,8/14/2018,2300,226,0.00,R,0.00, ,0, ,1.9, ,17.9, ,90, ,16.3, ,0.4,I,153, ,23.6, 
152,Camarillo,Central Coast Valleys,8/14/2018,2400,226,0.00,R,0.00, ,0, ,1.8, ,17.4, ,91, ,16.0, ,0.4,I,101, ,23.1, 
152,Camarillo,Central Coast Valleys,8/15/2018,0100,227,0.00,R,0.00, ,0, ,1.8, ,17.1, ,93, ,15.9, ,0.4,I,132, ,22.7, 
152,Camarillo,Central Coast Valleys,8/15/2018,0200,227,0.00, ,0.00, ,0, ,1.8, ,16.8, ,94, ,15.9, ,0.5, ,92, ,22.2, 
152,Camarillo,Central Coast Valleys,8/15/2018,0300,227,0.00, ,0.00, ,0, ,1.8, ,16.3, ,97, ,15.9, ,0.8, ,88, ,21.9, 
152,Camarillo,Central Coast Valleys,8/15/2018,0400,227,0.00, ,0.00, ,0, ,1.8, ,15.7, ,98, ,15.4, ,0.7, ,85, ,21.5, 
152,Camarillo,Central Coast Valleys,8/15/2018,0500,227,0.00, ,0.00, ,0, ,1.7, ,15.4, ,98, ,15.1, ,0.6, ,91, ,21.1, 
152,Camarillo,Central Coast Valleys,8/15/2018,0600,227,0.00, ,0.00, ,19, ,1.7, ,15.1, ,99, ,15.0, ,0.6, ,92, ,20.8, 
152,Camarillo,Central Coast Valleys,8/15/2018,0700,227,0.06, ,0.00, ,117, ,1.9, ,16.6, ,99, ,16.4, ,1.0, ,85, ,20.5, 
152,Camarillo,Central Coast Valleys,8/15/2018,0800,227,0.23, ,0.00, ,400, ,2.1, ,19.2, ,94, ,18.2, ,1.1, ,78, ,20.4, 
152,Camarillo,Central Coast Valleys,8/15/2018,0900,227,0.38, ,0.00, ,598, ,2.1, ,21.5, ,82, ,18.2, ,1.4, ,270, ,20.7, 
152,Camarillo,Central Coast Valleys,8/15/2018,1000,227,0.53, ,0.00, ,747, ,2.1, ,24.3, ,68, ,18.1, ,1.8, ,246, ,21.5, 
152,Camarillo,Central Coast Valleys,8/15/2018,1100,227,0.63, ,0.00, ,866, ,2.2, ,25.4, ,66, ,18.7, ,1.8, ,240, ,22.4, 
152,Camarillo,Central Coast Valleys,8/15/2018,1200,227,0.68, ,0.00, ,927, ,2.2, ,25.6, ,68, ,19.2, ,1.7, ,242, ,23.2, 
152,Camarillo,Central Coast Valleys,8/15/2018,1300,227,0.68, ,0.00, ,927, ,2.2, ,26.2, ,65, ,19.3, ,1.5, ,243, ,23.9, 
152,Camarillo,Central Coast Valleys,8/15/2018,1400,227,0.63, ,0.00, ,870, ,2.2, ,25.7, ,66, ,18.8, ,1.3, ,244, ,24.5, 
